screen_name,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,name,description,bot
DCell_papers,214,0,20,0,FALSE,9727,TRUE,FALSE,Dendritic cells,"Journal paper feed for academics interested in dendritic cells, immunology and immunity (image source: NIH)",1
A20989664A,34,787,0,7,FALSE,2,TRUE,TRUE,READ BIO,Free Follow for @jalfiebutler ... follow back please or I'll unfollow _Ùªâ,1
aaroncarter,571310,76070,4909,37437,TRUE,56077,FALSE,FALSE,Aaron Carter,NEW AARON CARTER MUSIC DOWNLOAD LINK LÌüVÌÇ EP https://t.co/aScmCVBsmN PR inquiries: Chad@emcbowery.com SnapChat | AxCarter,0
michellebranch,292385,963,6076,1248,TRUE,16688,FALSE,FALSE,Michelle Branch,"singer/songwriter, hopeless romantic, drinker of feelings, I sing for my supper.",0
stronginmyfaith,1,7,0,0,FALSE,3,TRUE,TRUE,laurie lindeman,,0
Jessicaveronica,222659,352,3261,143,TRUE,10999,FALSE,FALSE,Jessica Veronica,"@TheVeronicas ‰Ü  Wanderer, worshiper, if you love-stay, plant witch - O‡_Ä Ma‡_ài Padme HÇ‡_Ä",0
resargento,646,446,2,13440,FALSE,25292,FALSE,FALSE,rebosta,meio ogra mas o coraí_í£o í© de mocinha,0
crazyl1f,2,5,0,0,FALSE,2,TRUE,TRUE,Songgaoyun Deng,,0
TaniasimonTania,27,25,0,17,FALSE,50,TRUE,FALSE,Tania Simon,"Mechanical engineer, F1 fan and traveler _ÙÎ",0
YCPRProf,316,192,9,2257,FALSE,7329,FALSE,FALSE,Dr. K. McBride,"We are the music makers, and we are the dreamers of dreams - Gene Wilder",0
bandofhorses,211616,8617,4071,1941,TRUE,2037,FALSE,FALSE,Band of Horses,'Why Are You OK' out now - https://t.co/G7QeyE3fLV,0
sparker,429604,600,4999,30,TRUE,497,FALSE,FALSE,Sean Parker,"Napster, Plaxo, Facebook, Causes, Spotify & Airtime = https://t.co/pEfbUoDYae",0
gitamonte,106,153,0,973,FALSE,1408,TRUE,FALSE,Giovana Romanelli,ariana com ascendente em cerveja com a lua no bar mais prí_ximo,0
junecohen,17118,385,950,4,FALSE,3168,FALSE,FALSE,June Cohen,"After 11 years at TED, I'm now launching a content incubator (watch this space...). I tweet about media, technology, science, culture & ideas.",0
larryellison,94714,43,1137,0,TRUE,1,TRUE,FALSE,Larry Ellison,,0
PleasureEllis,1793645,428911,15982,6881,TRUE,155671,FALSE,FALSE,Pleasure Ellis,#IAM Visionary | Innovator | Philanthropist | Entrepreneur | Singer | Actor | Author | Investor @Browsify | Founder of @E2HoldingsLLC,0
Carl_C_Icahn,328658,110,4381,3,TRUE,319,TRUE,FALSE,Carl Icahn,"Chairman of Icahn Enterprises L.P.; etc., etc.              Some people get rich studying artificial intelligence.  Me, I make money studying natural stupidity.",0
LillianSaysSo,1159,2524,152,160,FALSE,4718,TRUE,FALSE,Lillian Taylor,"Director, Predictive Analytics & Business Intelligence Consulting & Global IBM Watson Data Platform 'Evangelist' https://t.co/oJVXrozqgv 888-898-DATA #bigdata",0
SaraRoMenen,383,324,20,145,FALSE,389,FALSE,FALSE,Sara RonceroMenendez,"Writer, Critic, Pop Culture Geek. Online Editor @LongIslandWins, @PSFK & @TheOuterHaven reporter. Recent @IllinoisComm grad. Former: Huffington Post & Mashable.",0
Readygov,132562,842,3292,4046,TRUE,5000,FALSE,FALSE,Readygov,Don't wait. Communicate. Start your emergency plan today.,0
50cent,9021504,16,34282,11,TRUE,13245,FALSE,FALSE,50cent,It's the kid 50 Cent | G-Unit -- Download I'M THE MAN now:,0
WonderboyMMA,74952,340,541,8101,TRUE,7931,TRUE,FALSE,Stephen Thompson,Train - Fight - Win! I'm 57-0 kickboxer and 5 time world champion working hard every day to become an elite MMA champion. Currently 8-1-1 in the UFC,0
NASA,22270820,263,87505,2329,TRUE,46185,FALSE,FALSE,NASA,Explore the universe and discover our home planet with @NASA. We usually post in EDT (UTC-4).,0
iPoonampandey,829658,56,2714,490,FALSE,16192,FALSE,FALSE,Poonam Pandey,"OFFICIAL account of PoonamPandey. Model & Actress from Mumbai, Instagram : ipoonampandey  Puuhrulz@gmail.com  Snapchat: ipoonampandey",0
Andrewdiazgonz1,56,708,0,112,FALSE,95,TRUE,FALSE,Andrew  diazgonzales,FUCKKK DONALD DUMP TRUMP...HE IS NOT MY PRESIDENT,0
"""Defendant_SBS""",1132,8,7,32,FALSE,656,TRUE,FALSE,"""SBS ___ ___""","""Every Mon-Tues at 10 PM KST | Jisung, Uhm Kijoon, Yuri, Oh Changseok, Uhm Hyunkyung | 18 Episodes | SBS Drama""",0
Mah_Sebinelli,40,51,0,19,FALSE,914,FALSE,FALSE,Mayara Sebinelli,"Estudante de arquitetura louí_a por cinema, moda e... arquitetura, claro!",0
kaliedascope786,106,318,3,11,FALSE,441,TRUE,FALSE,Denise Zeiler,"Stage Manager, Writer, Leader...and more.",0
kramergirl,658530,369,2166,1163,TRUE,13327,FALSE,FALSE,Jana Kramer,Just a michigander living my dreams. My album thirty one is out now. Lets pay it forward and spread some love.,0
Alyssa_Milano,3039240,1744,35817,412,TRUE,37953,FALSE,FALSE,Alyssa Milano,I get political/personal here. Please follow my other accounts if you only want career updates‰_Ý @AlyssaDotCom @TouchByAM Insta/snapchat - Milano_Alyssa,0
RobertVinluan,747,639,33,3649,FALSE,3918,FALSE,FALSE,Robert Vinluan,"Designing and making games @nytdesign _Ò side project haver _Ò see also: @itsthisyear, @icebergdotcool, @ramsophone, @__birds__ _Ò",0
Oprah,35916070,277,90152,147,TRUE,11904,FALSE,FALSE,Oprah Winfrey,,0
ImRo45,5324864,45,3190,49,TRUE,1537,FALSE,FALSE,Rohit Sharma,,0
CP3,6055541,881,5,28,TRUE,5536,FALSE,FALSE,Chris Paul,,0
BryanCranston,2026336,53,7295,6,TRUE,487,FALSE,FALSE,Bryan Cranston,,0
davidmfoley,829,621,36,753,FALSE,9500,FALSE,FALSE,(((Dave Foley))),Not part of a famous Canadian comedy troupe. Myers/Briggs: DGAF.,0
davidgross_man,6298,3780,82,85334,FALSE,46617,FALSE,FALSE,David Grossman,you're here with me now,0
KenJennings,243582,489,3900,24206,TRUE,17195,FALSE,FALSE,Ken Jennings,Jeopardy! fixture of yesteryear. Author of the Junior Genius Guides and a bunch of other stuff. https://t.co/6osivaktzC,0
JoeTrippi,958913,3664,4424,467,TRUE,44581,FALSE,FALSE,Joe Trippi,Author of The Revolution Will Not Be Televised. Board member @VanguardAfrica. Tweet things I find interesting (even opposing views).,0
AndreaUrbanPhD,75,426,3,1147,FALSE,269,TRUE,FALSE,Andrea Urban,,0
official_barak,19451,6,36,37,FALSE,254,TRUE,FALSE,Barak Obama Official,Ex President of USA BarakObama Official,0
KnowledgeAli,22,95,0,86,FALSE,52,TRUE,FALSE,Knowledge Ali,Instagram: @fat_mikey_7,0
happjon1,113,280,6,2600,FALSE,4538,FALSE,FALSE,Happmonster,how was the lot scene?,0
CalderBecs,4,81,0,133,FALSE,3,TRUE,FALSE,Blank,"Hello peeps of the internet!  I  cats, books and YouTube! (Stacy plays, Aparri, WisteriaMoon and Julian2 are my faves!See you around... ",0
ihansika,2665301,299,2444,1301,TRUE,9572,TRUE,FALSE,Hansika,Actor,0
PerkinsEastman,13305,1154,392,1251,FALSE,3571,FALSE,FALSE,Perkins Eastman,"One of the top international architecture, interior design, and urban planning firms bringing creativity, humanity, and purpose to the built environment",0
harryRpotter,4,27,0,32,FALSE,18,TRUE,FALSE,Raphael Santos,,0
Ginuwine,289928,1061,1433,18,TRUE,19353,FALSE,FALSE,ELGIN,GODs Child. so watch it Love animation Love movie editing Love battle rap Executive producer of web series Buddies,0
ReadtoGrowCT,867,1544,39,87,FALSE,1058,FALSE,FALSE,Read to Grow,"Read to Grow promotes language-building and literacy for children, beginning at birth, and supports parents as their babies' first teachers.",0
hehaiwu,45,150,24,32,FALSE,108,FALSE,FALSE,Haiwu HE,"I received  M. Sc. and  Ph. D. degrees in CS from Univ. of Lille I,France. Now 100 Talents Professor at CNIC, Chinese Academy of Sciences",0
scottzabielski,3262,454,15,1346,TRUE,1355,FALSE,FALSE,Scott Zabielski,"Executive Producer/Director - Jim Jefferies Show, Tosh.0, VICE, that one Doritos Super Bowl commercial - great father, serviceable husband.",0
_AmandaGondo,97,105,1,1777,FALSE,1439,FALSE,FALSE,Amanda,How long you leaving?,0
AMCOUNTRYCNTWN,26434,553,304,3786,FALSE,7110,FALSE,FALSE,ACC with Kix Brooks,The Official American Country Countdown Twitter Page,0
TimWestwood,417924,16771,2135,999,TRUE,39013,FALSE,FALSE,TimWestwoodTV,https://t.co/NUKO1zr9PA Snapchat - TimWestwoodTV https://t.co/XXbxSWU1oL https://t.co/Ind8CtxJvR ..... Capital Xtra Saturday 7pm-11pm,0
SportsNStuff333,21,48,0,482,FALSE,233,TRUE,FALSE,Alex,Overwatch fan - Gamer - Cosplay supporter - Aspiring writer. SUNS FAN.,0
apioth10,151,1833,4,164,FALSE,591,FALSE,FALSE,Darfur Matters,,0
SteveMartinToGo,8381372,203,47130,21,TRUE,6834,FALSE,FALSE,Steve Martin,This site currently on its traditional winter hiatus!,0
DJDRAMA,2006589,1993,6702,429,TRUE,33226,FALSE,FALSE,DJ DRAMA,I FEED THESE STREETS. snapchat: dramalikethedj ig: djdrama (bookings@dramalikethedj.com),0
jooycegoomes,157,281,7,0,FALSE,4421,FALSE,FALSE,Joyce Gomes.,"-As cicatrizes fazem parte da minha histí_ria,me relembrando sempre,o fato de que aquilo que ní£o me mata,sí_ me fortalece.",0
CrescentWrench,2287,4297,13,1558,FALSE,497,FALSE,FALSE,Tony Krznarich,Digital Marketing for Small Businesses. Website and Website Traffic with the Only company to be partnered with Both Facebook and Google. https://t.co/ePGnnUZsJ1,0
vitormartinez,289,208,4,20,FALSE,1247,FALSE,FALSE,Vitor Martinez Mello,Ní£o se faz nada sozinho...,0
"""ICBCArgentina""",63996,4883,167,297,TRUE,6896,FALSE,FALSE,"""ICBC Argentina""","""Cuenta oficial de ICBC Argentina.\nRespondemos tus consultas por este medio de lunes a viernes de 10 a 18 hs.\n\nÁSeguinos y enterate de todas las novedades!""",0
movienasha,1356,3206,3,126,FALSE,396,TRUE,FALSE,Movienasha,#movies #bollywood #hollywood #tollywood #reviews !! @mohitbansal541 is the Founder of this blog.,0
WayneCirilli,270,1891,0,0,FALSE,17,TRUE,FALSE,Wayne Cirilli,,0
_Jehmg,24,65,0,0,FALSE,84,FALSE,FALSE,Jí©ssica Goní_alves,,0
StephenAmell,1763697,397,5993,708,TRUE,3859,FALSE,FALSE,Stephen Amell,Well-fed artist.,0
SomethingToBurn,649,30,68,0,TRUE,213,FALSE,FALSE,Something To Burn,weeee willll weee willll rock you!,0
Isadora_Romera,10,76,0,2,FALSE,19,FALSE,FALSE,Isadora Lima ,,0
makerbot,146565,522,2800,4360,FALSE,10026,FALSE,FALSE,MakerBot,"MakerBot's connected 3D printing solutions address the wider needs of professionals and educators, evolving their ideas from inspiration to innovation.",0
nivieira,177,119,3,1016,FALSE,21311,FALSE,FALSE,Ni,Let me cover your shit in glitter,0
rogerclemens,28875,0,855,0,TRUE,437,FALSE,FALSE,Roger Clemens,"Roger Clemens, Pitcher",0
vitorbelfort,1541514,68,3956,66,TRUE,14230,FALSE,FALSE,Vitor Belfort,"I am a Brazilian mixed martial arts,who has fought both in Japan and United States.I am a former UFC Light Heavyweight and Heavyweight champion.",0
ReggieEvans30,62647,277,1197,431,TRUE,11885,FALSE,FALSE,ReggieEvans30,never depend on nobody but myself.,0
elw119,46,96,0,147,FALSE,13,TRUE,FALSE,Emily,"varsity gymnast , clarinetist. I'm hardly ever on here",0
GavinNewsom,1300380,24248,7089,4184,TRUE,8536,FALSE,FALSE,Gavin Newsom,Husband & father. 49th Lt. Gov. of California and former SF Mayor.,0
freddurst,1474073,40,7304,13,TRUE,8601,FALSE,FALSE,Fred Durst,n o t h a n k y o u,0
jennygzhang,314,823,9,770,FALSE,1062,FALSE,FALSE,Jenny G. Zhang,currently @eater newsletter editor / previously @knightlab @mymodernmet / fyi i am not the acclaimed and v cool poet jenny zhang,0
Coolio,216039,67,887,972,TRUE,1878,FALSE,FALSE,Coolio,"New single ""KILL AGAIN"" out now! https://t.co/qiZ8W4mhJG Shaka Zulu! https://t.co/9ZY92tEQaX https://t.co/uBNsayp9Gr",0
YesYoureSexist,5370,82,75,607,FALSE,7169,TRUE,FALSE,Yes You're Sexist,Inspired by @YesYoureRacist.,0
Julie_LGreen,2844,126,110,692,TRUE,263,TRUE,FALSE,Julie Larson-Green,"Chief Experience Officer of Microsoft Office Products Group. Inspired by my kids, my team, (and fashion!). Passionate about tech that makes life easier.",0
bhanu_rvd,77,524,0,8,FALSE,39,TRUE,FALSE,Bhanu Prakash,Dreamer.,0
questlove,3702525,8875,20465,135,TRUE,59937,FALSE,FALSE,Questlove Gomez,my radio show is https://t.co/PX7KZfPQty  follow it @QLS. my food venture @Cook4Quest is cool too. & the drums uv always wanted 4 ur kids is here! @thepocketkit,0
keaneofficial,214083,211,3421,365,TRUE,3060,FALSE,FALSE,Keane,Keane's official Twitter page. Get The Best of Keane from Amazon at http://t.co/XazVxu8pnj or iTunes at http://t.co/7cz7MmRI6H,0
moulitweete,4,67,0,2,FALSE,18,TRUE,TRUE,moulitweete,,0
saramafzal,772,970,41,1030,FALSE,2269,FALSE,FALSE,Sara Afzal,"Journalist & Mobile Producer @CNN. Past gigs @Facebook, @ProPublica, and @Mashable. Interested in international news, tech, social media, and photography.",0
BenWrightATL,5024,1265,395,4375,FALSE,31149,FALSE,FALSE,Ben Wright,"I used to work for a hockey team and I used to live in Canada (not in that order). Now I do other stuff. Views are my own, not my employer's (obviously).",0
BrittProvost,1322,3001,49,2521,FALSE,2965,FALSE,FALSE,Britt Provost,Talent/Culture Leader. Advocate for career & economic empowerment. Noted Chic Geek. Once & Future Cayce Pollard. Tweets IMO. #nogritnopearl,0
varunpostpickle,33,100,0,2,FALSE,7,FALSE,FALSE,Varun Malhotra,Founder of @postpickle and willing to explore and learn. Foodie and tech enthusiast.!,0
"""notquitefrodo""",15571,883,131,16908,FALSE,21707,FALSE,FALSE,"""Jared Rosen @ PAX""","""Award winning journalist. NYT bestselling author. Formerly @HotPepperGaming. Creative Producer @RiotGames. THE THINGS WE FEAR out 2017""",0
leeticia_G,64,98,1,2,FALSE,1031,FALSE,FALSE,Leticia Verratti,,0
wizkhalifa,28933243,800,27857,43,TRUE,42955,FALSE,FALSE,Wiz Khalifa,Taylor Gang,0
shawnnamusic,122108,5790,923,223,TRUE,24891,FALSE,FALSE,2 Mic Shawty,OFFICIAL SHAWNNA TWITTER PAGE Feature: featureshawnna2@gmail.com Booking: bookshawnna2@gmail.com New Single Getting to it https://t.co/b2XRnLTrgH,0
lakeographer,27,118,1,28,FALSE,29,TRUE,FALSE,eric anderson,"Great Lakes oceanographer, banjo player",0
abhi_rathi88,22,101,0,7,FALSE,9,TRUE,FALSE,Abhishek Rathi,Software Engineer at @Amazon | Alumni of @ManipalUniv,0
fahmed92,262,729,2,30,FALSE,235,FALSE,FALSE,Faheem Ahmed,Studied Accounting & Finance at LUMS with an interest in Marketing . Addicted to movies and TV series. insta: fahmed92,0
aplusk,17880103,763,75193,306,TRUE,9487,FALSE,FALSE,ashton kutcher,"I make stuff, actually I make up stuff, stories mostly, collaborations of thoughts, dreams, and actions. Thats me.",0
ravitejavarma_m,118,342,8,62,FALSE,46,TRUE,FALSE,Ravi Teja Varma,"Entrepreneur, Web-desidner, developer.",0
NYUWasserman,8896,417,347,797,FALSE,9936,FALSE,FALSE,NYU Wasserman,"NYU Wasserman Center for Career Development.  133 E 13th Street, 2nd Floor - inside Palladium!",0
jakeborge,77,65,0,22,FALSE,17,TRUE,FALSE,Jacob Borgerding,Mel is awesome,0
naihadmohan,45,75,0,10,FALSE,103,FALSE,FALSE,Naihad Mohan,,0
DJPROSTYLE,952135,858,3161,2402,TRUE,83812,FALSE,FALSE,PROSTYLE,Radio Personality/Dj/Producer/TV/Party Animal! Follow Me On Instagram,0
MikeBloomberg,1811013,415,11324,181,TRUE,9472,FALSE,FALSE,Mike Bloomberg,"Entrepreneur, philanthropist, and three-term mayor of New York City",0
joeyallen28,71,263,1,22,FALSE,49,TRUE,FALSE,Joey Allen,"Husband to Mary Ellen Allen. Father to Chandler and Chase Allen, two teenage LHP baseball fanatics. Sales Manger at Wood Sales, Co., Mississippi State fan,",0
francescadani,8503,222,322,861,TRUE,21716,FALSE,FALSE,Francesca Dani,Visual storyteller | Photographer based in Italy.,0
tushar141990,64,279,2,15,FALSE,83,TRUE,FALSE,TUSHAR NANDKEOLIAR,,0
KevinHart4real,32129515,547,23014,51,TRUE,32419,FALSE,FALSE,Kevin Hart,My name is Kevin Hart and I WORK HARD!!! That pretty much sums me up!!! Everybody Wants To Be Famous But Nobody Wants To Do The Work,0
Efr1m,59,67,6,1030,FALSE,1002,TRUE,FALSE,Evrim,,0
Jupedrita,54,89,0,1,FALSE,1177,FALSE,FALSE,Juliana Lemos,Vamo que o som ní£o pode parar!,0
WillRowan3,52,337,0,2503,FALSE,247,FALSE,FALSE,Will,Do you know the heimlich maneuver? Sorry I don't do ball-room dancing. Skype:willrowan1,0
burtherman,9132,1841,1063,590,TRUE,6437,FALSE,FALSE,Burt Herman,"Entrepreneurial journalist finding meaning in the noise. Co-founder of Storify, Hacks/Hackers for journalists and technologists",0
jessicaalba,9515386,1329,0,1141,TRUE,5942,FALSE,FALSE,Jessica Alba,"Mom of 2, Founder of The Honest Company, amateur chef, terrible speller, loyal friend, hilarious at times... I play make believe for a living",0
KrisAllen,276122,166,7084,1234,TRUE,7336,FALSE,FALSE,Kris Allen,Singer/Songwriter/sprinkle aficionado,0
thebeatles,3191970,371987,16873,13,TRUE,2119,FALSE,FALSE,The Beatles,,0
Adele,27859346,157,32946,0,TRUE,286,FALSE,FALSE,Adele,https://t.co/5Vf55N5xFe,0
AliGPincus,5541,888,275,396,FALSE,901,FALSE,FALSE,Alison G Pincus,Mommy of three. A local and global citizen. Co-founder of @onekingslane and @hellomazel,0
Carol1_Freitas,35,50,0,0,FALSE,113,FALSE,FALSE,Carol Freitas,,0
AaronRodgers12,2917721,303,10993,372,TRUE,3123,FALSE,FALSE,Aaron Rodgers,,0
igottwiter,37,456,0,5,FALSE,587,TRUE,FALSE,WI,,0
carrieanninaba,299938,1558,2580,3931,TRUE,13302,FALSE,FALSE,Carrie Ann Inaba,"Judge on Dancing With the Stars, Founder https://t.co/OTwdB0IKUq, Dancer, Choreographer, Director, Editor, Animal rescuer / lover. Instagram: @CarrieAnnInaba",0
"""TencentCorp""",1161,133,16,308,FALSE,670,FALSE,FALSE,"""________""","""Tencent Co., Ltd (Tencent Holdings Ltd or Tencent Inc, SEHK: 700), the developer of QQ and WeChat and supplier of multiple OL services, w/ 1 bn active users.""",0
SrizanKozu,28,921,0,54,FALSE,8,TRUE,FALSE,Srizan kozu,student,0
TheBigFatTechie,22,97,0,15,FALSE,85,FALSE,FALSE,Kevin Sequeira,"Acquisition Editor, Packt | All views are my own | https://t.co/60OnVzdyox",0
sherwood,29270,24101,417,1571,TRUE,2426,FALSE,FALSE,Sherwood,We added you on Myspace. Our new album SOME THINGS NEVER LEAVE YOU available now. @natehenrysays @dankoch,0
PlayboyMic,16547,13437,672,72,TRUE,12467,FALSE,FALSE,The Gordon Brothers,Singer/Songwriter/Artist/Producer/Vegan/Fitness Fanatic/1/2 of The Gordon Brothers/Alien : Owl : Starseed/ Made In Chicago...  FOLLOW MY IG: @ MONEYMIC,0
kingsthings,2801091,843,21634,6552,TRUE,14733,FALSE,FALSE,Larry King,"Love #suspenders & interviewing people Watch #LarryKingNow & #PoliticKING on my digital network, @OraTV! http://t.co/nuJ93n8Uw2  Podcast- http://t.co/cJiAOqblRH",0
WHOSTP44,562918,653,9014,313,TRUE,6339,FALSE,FALSE,White House OSTP 44,This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,0
parislemon,3749,1,313,177,FALSE,7931,FALSE,FALSE,ParisLemon,The official feed of http://t.co/4ViY2vemvM. Find my personal tweets at @mgsiegler.,0
realDennisLynch,35412,105,171,15,FALSE,967,FALSE,FALSE,Dennis Michael Lynch,"Host of DML DAILY REPORT webcast, Editor at https://t.co/OOS15NOBe9, Producer THEY COME TO AMERICA films. Trump Supporter. https://t.co/NAOthfsO3Y",0
ericschmidt,1749014,254,20641,0,TRUE,470,TRUE,FALSE,Eric Schmidt,Executive Chairman & former CEO,0
ThaboSefolosha,138849,216,1511,6,TRUE,987,FALSE,FALSE,Thabo Sefolosha,"Proud father of 2 _ÙÔ__Ù_, husband of a _ÙÔü_Ù_ and owner of a _Ù¦ named Magic. Every other night I play _ÙÛ for the Atlanta Hawks",0
JordinSparks,4218370,5512,15813,655,TRUE,44847,FALSE,FALSE,Jordin Sparks,_Ù¥_ Romans 12 _ÙÕ_ Herbalife  _ÙÕ»_Ù_ https://t.co/PYgKX5OS7a _ÙÎ_ Happy.,0
drfeifei,35476,150,880,1380,FALSE,484,FALSE,FALSE,Fei-Fei Li,"Prof (CS @Stanford), Director (Stanford AI Lab), Chief Scientist AI/ML (Google Cloud), Researcher in #AI, #computervision, #ML, cognitive neuroscience.",0
thescript,2142490,45023,7431,26993,TRUE,16826,FALSE,FALSE,the script,"If we don't all stand together, we will fall... https://t.co/nWDVb7tvpy",0
adultmomband,5960,1070,38,24299,TRUE,9444,FALSE,FALSE,adult mom _ôï_ôëŸ,tiny engines / adultmomband@gmail.com ä»Š¥Ÿ,0
